value
4.583662361046586
4.584461294270102
4.585327204687908
4.586227291590982
4.587057554243805
4.587749660034661
4.588125607989678
4.588190862216064
4.588112898521624
4.588051983999136
4.588103055908744
4.588116488488358
4.5879132197881685
4.587393587191404
4.586596670534776
4.585716223540116
4.584704766659312
4.58382262118609
4.583050329433379
4.5819570240928496
4.580623307258344
4.579039019961286
4.577387218709415
4.575390643611908
4.573676526914509
4.572141258848895
4.570112634373765
4.568003375240285
4.565674871441449
4.563241384263413
4.560683101188254
4.558224634747791
4.555974526089433
4.553121099925343
4.550296791172761
4.547261617223666
4.54410262250681
4.540811685794717
4.537622272781178
4.5346858027672665
4.5310104320252815
4.527505158081042
4.523801620309819
4.519934662265695
4.515985470068722
4.512136206675233
4.508540694390971
4.504037306024853
4.49885113995309
4.494498938487426
4.489759086320419
4.485441100094039
4.481183724174436
4.47685238469247
4.470824184511326
4.465289319289666
4.460345004227407
4.454409098240256
4.448750452737135
4.444007194138913
4.438391499767313
4.433067547569083
4.427546550437857
4.4218878566466095
4.415934134632082
4.410103793947333
4.404792612904482
4.3982827183189865
4.391014615497765
4.384989795321328
4.378400255301431
4.372426341408833
4.366520976681933
4.360521767084192
4.352031302988852
4.344777120705074
4.338251824058238
4.3299989731791175
4.322791515524449
4.316511748317423
4.308720076030484
4.300422919985895
4.293476847591945
4.285769397112922
4.27891994593765
4.272137907936172
4.265157261406033
4.257321151056177
4.249203570011143
4.241845518495656
4.2332614320756585
4.224521726972794
4.217423100307674
4.20933913343062
4.201650276005594
4.193777291499308
4.185835869404359
4.177335745538151
4.168989545964124
4.16151864288478
4.152488203561378
4.142620074164148
4.1345076913199845
4.1256114549795475
4.117571947676985
4.109618249940924
4.10154427575316
4.09246015779275
4.083105484723167
4.074695123358306
4.064943717318215
4.054850309540092
4.046723671244656
4.037558436009882
4.028845116965342
4.019958487674472
4.011033362368413
4.00145093253041
3.9920367141504065
3.983635591469954
3.9735327022832814
3.9625429277663526
3.953538485763632
3.943662782526839
3.93474271374733
3.9259182748221693
3.916967379059041
3.9069623741532147
3.896703453979924
3.8874841897767953
3.8767630963873336
3.865749870493933
3.8568523249320474
3.846805494069757
3.837341627776764
3.8277193332999015
3.8180295811852147
3.8076802029657584
3.7975077950632916
3.7884044117251507
3.7774222911434867
3.765687364819371
3.756031946844531
3.7453845357573576
3.735843274940474
3.7264028656524752
3.716780916968923
3.706130689118967
3.6952442745475698
3.6854323196143532
3.673938631653528
3.6623450223594127
3.652898237722644
3.642161322871006
3.6321790435755683
3.6220542943009124
3.6117963001565694
3.600937240511122
3.590260091102347
3.580653966250155
3.5689639064459704
3.5567921448843847
3.546692005022757
3.535449809889529
3.52550789539222
3.5156680874433843
3.5055502093599613
3.4944824085894814
3.483196418062268
3.472977232637683
3.460853716598063
3.44897854053086
3.43917139555201
3.427882066143294
3.417582282444442
3.407157905592337
3.396486969607031
3.385327753153709
3.3743509373274554
3.364406621876952
3.35206937989791
3.339760922378781
3.329391729474236
3.3176408705152625
3.307500649305566
3.2974565985691346
3.2869501939541825
3.2755910824099868
3.264033844295568
3.253553614726339
3.2406731258314587
3.2288917639706427
3.2188731687947016
3.2069063493575367
3.1939969664717873
3.183474491961007
3.1719161323648235
3.1615382679021353
3.1512795115514325
3.1408474332653413
3.129369854431761
3.117685038500905
3.1071582973116603
3.094767181331226
3.082452270005312
3.0723576694677805
3.060814616823115
3.0502448516091674
3.0395603001463822
3.028658851554366
3.0172490619832755
3.006032617510148
2.9958821485783194
2.983308600947267
2.9707938571548937
2.9602570563886648
2.9483001903065884
2.938018930913132
2.9278398474286527
2.9171664307957914
2.9057159690989987
2.8940841893515525
2.8834941186909977
2.8703767834277394
2.858575265236702
2.848476629274352
2.836276301997868
2.8234831752041165
2.8129417119949287
2.801237864854333
2.7908968288286107
2.7806740099890037
2.770161432031065
2.75873686429219
2.747124506674967
2.7365726360529496
2.7239418624368037
2.711877999350717
2.7018064555586245
2.6900268669842875
2.679545678241985
2.668974214444092
2.6579841179822443
2.6467988342932482
2.635796991510715
2.625649707043368
2.6124438182673324
2.6004037654563414
2.589905721214573
2.5773597704706566
2.5653113999225408
2.555275163049816
2.5435155085153682
2.5330828765297295
2.5225661621823785
2.511588222706437
2.5005689986879216
2.4897288246960327
2.4796071165902243
2.466187025825316
2.454323219153832
2.443890453096543
2.431040386344833
2.4193844159059026
2.409428165487493
2.3973089223287634
2.38485789011456
2.3745044306959406
2.3628224877685815
2.3527664593364666
2.3428178386734406
2.332329102812745
2.321307554969203
2.310128754778084
2.2997675353030846
2.286540809767506
2.2753109744234377
2.2654516060010583
2.2527615075772727
2.240934775548519
2.230742216196516
2.2186151804762737
2.206917264578479
2.19719198304677
2.185773717763038
2.173154233682797
2.162986971798175
2.151826760587931
2.141918184427069
2.132134790012688
2.1220493538125274
2.111147243829741
2.1000770544450926
2.0900132855223075
2.07754172242999
2.066440808644884
2.056880248300186
2.0450522656476777
2.0332674528183476
2.02334954840614
2.0119835526804186
2.000145509709807
1.9906681778885773
1.9799240311918955
1.9700511054292607
1.9600870272067543
1.9498952938365035
1.9393396041734532
1.928983550093218
1.919547953129121
1.9071819356744377
1.896025266428009
1.886304740460924
1.8744381627161666
1.8635693269290392
1.854330608324866
1.8431217552007704
1.8315378728559262
1.8219262308788597
1.8110927846012015
1.8018014519336165
1.7926194271975195
1.7829047807831107
1.7727750101285162
1.7625017543699224
1.752922035798592
1.740542217565074
1.730292841609954
1.7212081647050481
1.7091317003982238
1.6984063837196741
1.6890238710059837
1.677403759698054
1.6670463571622285
1.6581450582538018
1.6471193917869438
1.6361457371525976
1.6269040242085024
1.616296977450923
1.6053635669873094
1.5965768972925254
1.5865573368777983
1.5774008486229254
1.5681620852332203
1.5586727248186827
1.5489787659290652
1.5394802012369662
1.5307401896378976
1.5191251548473195
1.508856403913813
1.499850681785733
1.4886364631091433
1.4787617724368656
1.4702361688647605
1.45955986967593
1.4491243009398702
1.44027531912168
1.4300164839213574
1.4197140387498737
1.411332834631476
1.4016563308754304
1.3929222532896353
1.3841151010488193
1.3749936642269776
1.3658345071775049
1.356862718170443
1.3485022035286183
1.3371359234021745
1.3274087144146138
1.3187941234798528
1.3076754858029989
1.2984393968813728
1.2902819582287623
1.2794468791185438
1.2697832927046016
1.261338713931226
1.2508932305963734
1.2416391783080758
1.233675803093724
1.2237386047546057
1.2139467985312775
1.2056647565918612
1.1961010377380867
1.1864740208705347
1.1786630527594548
1.169644942888995
1.161492890752572
1.153270765242725
1.144759482387258
1.1362424116242218
1.1279124069411621
1.1201383672099114
1.1094857996627239
1.1004479245026935
1.0924241291739787
1.0819306908427355
1.073420954640499
1.065839481594584
1.0554287040683539
1.0465466052709675
1.0386855376797621
1.0284769612157778
1.0201268378902337
1.0127137745222767
1.0026531488860946
0.9939227094869576
0.9862322499746634
0.9764401326283324
0.9682117180366413
0.9609852195638156
0.9514920977153165
0.9428490416278628
0.9353412176994828
0.9262036102127132
0.9179653337847244
0.9109419469699243
0.9022799385797866
0.8935257668679283
0.8861842664234202
0.877815723770224
0.869250751569324
0.8623824340635038
0.8544995247480458
0.8473053064664376
0.840041740889226
0.8325635922692531
0.8250682831448967
0.8177633857605558
0.8109727478253518
0.8016428787163583
0.7937103822053818
0.78667364971083
0.7774671694261525
0.77008261658761
0.763483111730694
0.7542515163399227
0.7465257944309713
0.7396540450352328
0.7304524963993149
0.7233109566076912
0.7168490399695473
0.7095710495497355
0.7021325667261504
0.6954661077693036
0.6875310102741123
0.6802045794528719
0.6740366577037665
0.6665459265012567
0.6587117833006911
0.6522206251482012
0.6449412376683693
0.6373100870598641
0.6312929329373976
0.6244459029291871
0.6181168977649731
0.611716838176983
0.6051761370015187
0.5985888257502884
0.5921963669141478
0.5862961865674938
0.5781941977189717
0.5712478242604698
0.5651019316601854
0.557130009514976
0.5507351701763173
0.5450285538760894
0.5370426257286279
0.5303159822874148
0.5243447538625148
0.5164010051055605
0.5102588436054022
0.5046990579499269
0.4984210972751852
0.4919863635022187
0.48621904068717514
0.4793641980869743
0.473115217192037
0.46784235348511516
0.46137436662694464
0.4546738223999233
0.44909137305193836
0.44281210858474596
0.4363922945345012
0.43128971997314963
0.42541360900846015
0.4200105695291721
0.4145434583206913
0.4089343706485098
0.4034046311390924
0.39806134088171435
0.3930645057475987
0.38603999309569687
0.3801573526179814
0.3749210024073132
0.3693663110564507
0.3640372025370127
0.35929650961065507
0.3533326766602689
0.34740162078518516
0.3423785318459154
0.33661830611705496
0.3310497007531704
0.32650847200351274
0.3211288193319288
0.31510810171973164
0.31023539592153904
0.3049270654691546
0.30041212280151175
0.2960151059840862
0.2913662382566666
0.2864099144831153
0.281331007912361
0.2766378284581783
0.2705527753171894
0.26584391940373836
0.2615855809442761
0.25672978285613834
0.25171814967878936
0.24723701978578083
0.2419660163481963
0.237218163066885
0.23321954828303249
0.2282619882437481
0.22311635429961624
0.2188155679295788
0.21399598982155152
0.2092037579234173
0.20538054164347952
0.2009080787341612
0.19679479725920615
0.1926237080884226
0.1883396955000615
0.1842410849399867
0.18031702304767705
0.17658790851502426
0.17232992761034555
0.16791478188881767
0.16397124804398241
0.15937457152477755
0.15524085559004042
0.1517731698509028
0.1474642366889751
0.14294745046871526
0.1391759785781413
0.1349763727208941
0.13082981496281665
0.12753169947427842
0.12365358415354102
0.12006774217883633
0.11642449483557488
0.11269196662399497
0.10916978648074725
0.1058176778292725
0.10261127542985056
0.09893219063387194
0.09509629374969537
0.09166887805653334
0.08769295132854077
0.08416867988627162
0.08120792231691133
0.07748477965275734
0.0735923944275063
0.07032900604264053
0.06669999229278663
0.063200977330153
0.06040437061318403
0.057069091339843586
0.05398470467551243
0.05084642807045749
0.04762938426043558
0.04467870594308542
0.04188836152494367
0.03917065716019536
0.036040372983842196
0.03275443474983002
0.029813307821525473
0.02641607364939362
0.023469144040856236
0.020983374233726686
0.01779971395460475
0.014495188363199876
0.011707977831453113
0.008608310696674669
0.005718781532591325
0.0033888967701947935
0.0005503734137661153
