0,1,2
0.025357095704441963,0.005516183552889694,-0.6095883909408446
0.003628019664961281,0.0368914264234003,-0.6060289611494835
-0.017935341310595647,0.06749802677018668,-0.600888094481425
-0.038934280601266615,0.09757909741377707,-0.5959685840936872
-0.05938224434824651,0.12714188382764227,-0.5912654850063231
-0.07929237529039823,0.1561935677788234,-0.5867739228414299
-0.09867751943061169,0.18474126650439357,-0.5824890936210871
-0.1175502324337421,0.21279203216563344,-0.578406263692169
-0.13592278589225368,0.24035285135548246,-0.5745207696091162
-0.15380717346218278,0.26743064465724026,-0.5708280179767142
-0.1712151168719574,0.29403226625251544,-0.567323485254876
-0.1881580718066046,0.3201645035765245,-0.5640027175272669
-0.204647233669791,0.34583407701883656,-0.5608613302357079
-0.2206935432261248,0.3710476396677796,-0.5578950078820454
-0.23630769212610203,0.3958117770967471,-0.5550995036992462
-0.2515001283160258,0.4201330071907121,-0.5524706392933966
-0.2662810613351947,0.4440177800113,-0.5500043042581557
-0.2806604675025947,0.46747247769881006,-0.5476964557632501
-0.29464809499533523,0.4905034144096815,-0.5455431181184603
-0.30825346882097027,0.5131168362878705,-0.5435403823145634
-0.3214858956858309,0.5353189214687034,-0.5416844055426179
-0.33435446876149555,0.5571157801138414,-0.5399714106928699
-0.3468680723513959,0.578513454475961,-0.5383976858346363
-0.3590353864595933,0.5995179189918278,-0.5369595836783518
-0.37086489126372296,0.6201350804025872,-0.5356535210209894
-0.3823648714939839,0.6403707778999226,-0.5344759781759636
-0.39354342072012644,0.6602307832969959,-0.5334234983886897
-0.4044084455482795,0.679720801222991,-0.532492687238749
-0.4149676697294306,0.6988464693401364,-0.5316802120297877
-0.42522863818137485,0.7176133585821723,-0.5309828011680311
-0.4351987209258804,0.7360269734132163,-0.5303972435304247
-0.4448851169427756,0.7540927521060147,-0.5299203878232356
-0.4542948579426814,0.7718160670386341,-0.5295491419320464
-0.4634348120600183,0.7892022250086742,-0.5292804722638857
