0,1,2
0.0,0.0,-0.0014685840734641018
-1.4845337018253947e-06,4.5037272328196134e-07,-0.0014684632488086665
-2.9719542907979106e-06,8.996716479977696e-07,-0.0014685586171107755
-4.3996786994624795e-06,1.347987998006538e-06,-0.001468614227283723
-5.77212335016101e-06,1.7954079116414909e-06,-0.0014686317952802067
-7.093425695378589e-06,2.2420126736752043e-06,-0.0014686129835791593
-8.367460569737967e-06,2.687878940128468e-06,-0.0014685594020610005
-9.597855143510284e-06,3.133078955177192e-06,-0.0014684726084354953
-1.078800309641822e-05,3.5776807603549023e-06,-0.0014683541087816636
-1.1941078049108825e-05,4.021748396188341e-06,-0.0014682053581868864
-1.3060046288054924e-05,4.465342096362932e-06,-0.0014680277614733618
-1.4147678818055269e-05,4.90851847455493e-06,-0.001467822674000979
-1.5206562775015957e-05,5.35133070409328e-06,-0.001467591402536585
-1.6239112230225013e-05,5.793828690571482e-06,-0.0014673352061804034
-1.7247578415950508e-05,6.236059237597409e-06,-0.0014670552973411427
-1.8234059400855506e-05,6.678066205825473e-06,-0.0014667528427520348
-1.9200509242435786e-05,7.119890665447134e-06,-0.0014664289645206937
-2.0148746642455166e-05,7.56157104231852e-06,-0.0014660847412063204
-2.1080463130176033e-05,8.003143257885973e-06,-0.0014657212089183324
-2.199723079704475e-05,8.44464086309997e-06,-0.0014653393624310311
-2.290050960540441e-05,8.886095166496985e-06,-0.001464940156309419
-2.3791654292776083e-05,9.32753535661278e-06,-0.001464524506041731
-2.4671920892234062e-05,9.768988618923581e-06,-0.0014640932891746793
-2.554247288846221e-05,1.0210480247483954e-05,-0.0014636473464477823
-2.640438702814772e-05,1.0652033751444663e-05,-0.0014631874829235457
-2.725865880250128e-05,1.1093670956616622e-05,-0.0014627144691105724
-2.8106207618850218e-05,1.153541210226665e-05,-0.0014622290420770066
-2.8947881677439803e-05,1.1977275933306815e-05,-0.0014617319065520012
-2.9784462568823074e-05,1.2419279788048548e-05,-0.0014612237360131647
-3.06166696064673e-05,1.2861439681693338e-05,-0.0014607051737581971
-3.144516390851508e-05,1.330377038571301e-05,-0.0014601768339591187
-3.227055224195349e-05,1.3746285503281424e-05,-0.0014596393026977685
-3.309339064181288e-05,1.418899754091853e-05,-0.001459093138981351
-3.3914187817387254e-05,1.4631917976498824e-05,-0.0014585388757370897
-3.473340835689624e-05,1.5075057323754312e-05,-0.0014579770207850961
-3.555147574143103e-05,1.5518425193456405e-05,-0.0014574080577888083
-3.636877517851026e-05,1.5962030351366854e-05,-0.001456832447182429
-3.718565626503419e-05,1.640588077312834e-05,-0.0014562506270749233
-3.8002435488963175e-05,1.6849983696231443e-05,-0.0014556630141302747
-3.8819398578556094e-05,1.7294345669149402e-05,-0.0014550700044237684
-3.963680270758228e-05,1.7738972597811172e-05,-0.0014544719742741812
-4.045487856447391e-05,1.8183869789502052e-05,-0.0014538692810518268
-4.127383229299513e-05,1.8629041994313748e-05,-0.0014532622639625015
-4.209384731161515e-05,1.9074493444269475e-05,-0.0014526512448074212
-4.291508601839821e-05,1.9520227890225814e-05,-0.001452036528719306
-4.373769138788594e-05,1.9966248636635496e-05,-0.001451418404874832
-4.4561788466090746e-05,2.0412558574322406e-05,-0.001450797147183708
-4.538748576943233e-05,2.085916021130192e-05,-0.0014501730149546822
-4.621487659310818e-05,2.130605570180101e-05,-0.001449546253538815
-4.704404023413822e-05,2.1753246873517848e-05,-0.001448917094950396
-4.787504313401906e-05,2.2200735253250808e-05,-0.0014482857584659048
-4.87079399456771e-05,2.264852209093921e-05,-0.0014476524512014354
-4.954277452915791e-05,2.3096608382232898e-05,-0.0014470173686690414
-5.037958088024951e-05,2.3544994889635817e-05,-0.0014463806953124512
-5.1218383996015774e-05,2.3993682162320367e-05,-0.0014457426050226373
-5.2059200680999146e-05,2.4442670554668013e-05,-0.0014451032616337317
-5.2902040297653583e-05,2.489196024361198e-05,-0.0014444628193997792
-5.3746905464359954e-05,2.534155124484113e-05,-0.0014438214234528252
-5.459379270422178e-05,2.5791443427923867e-05,-0.0014431792102428656
-5.5442693047627834e-05,2.6241636530428174e-05,-0.0014425363079601486
-5.629359259143105e-05,2.6692130171060882e-05,-0.0014418928369403507
-5.7146473017429775e-05,2.7142923861921273e-05,-0.0014412489100531331
-5.800131207266612e-05,2.7594017019882828e-05,-0.00144060463307459
-5.885808401395624e-05,2.8045408977172617e-05,-0.0014399601050440881
-5.971676001888708e-05,2.8497098991190304e-05,-0.0014393154186059986
-6.05773085654221e-05,2.894908625360916e-05,-0.001438670660336822
-6.143969578211726e-05,2.9401369898801204e-05,-0.0014380259110581834
-6.230388577083998e-05,2.9853949011630714e-05,-0.001437381246136183
-6.316984090378235e-05,3.030682263464624e-05,-0.0014367367357675791
-6.403752209643695e-05,3.07599897747117e-05,-0.0014360924452532617
-6.49068890581327e-05,3.1213449409114165e-05,-0.0014354484352594706
-6.577790052160905e-05,3.166720049117749e-05,-0.0014348047620672058
-6.665051445304358e-05,3.212124195540829e-05,-0.0014341614778102744
-6.752468824384528e-05,3.257557272220965e-05,-0.0014335186307023813
-6.840037888546011e-05,3.303019170219448e-05,-0.0014328762652536956
-6.927754312835703e-05,3.348509780010503e-05,-0.0014322344224772827
-7.015613762628768e-05,3.3940289918397134e-05,-0.0014315931400858217
-7.10361190668586e-05,3.4395766960470975e-05,-0.0014309524526789528
