0,1,2
0.0,0.0,-0.0014685840734641018
-4.824795449783962e-06,4.414325819904547e-07,-0.0014503898210881272
-9.576180486366371e-06,8.64445131321371e-07,-0.0014324607202606992
-1.4253046055869082e-05,1.2699172198887294e-06,-0.0014147944935624561
-1.8854432023567876e-05,1.6587021699233358e-06,-0.001397388897837452
-2.3379519944089205e-05,2.031627675983015e-06,-0.0013802417232860026
-2.782762609236045e-05,2.389496414936355e-06,-0.0013633507925076636
-3.2198194747208274e-05,2.733086644071642e-06,-0.0013467139595038338
-3.6490791719718645e-05,3.0631527874661257e-06,-0.0013303291086486082
-4.0705098118675e-05,3.3804260107929727e-06,-0.00131419415363573
-4.484090434561181e-05,3.685614784690864e-06,-0.0012983070364087717
-4.889810431221424e-05,3.979405436851124e-06,-0.0012826657260809758
-5.287668987302161e-05,4.262462692994952e-06,-0.0012672682178505824
-5.6776745466577255e-05,4.5354302068632345e-06,-0.0012521125319168579
-6.059844295837768e-05,4.798931079403128e-06,-0.001237196712401528
-6.434203667917039e-05,5.053568367286999e-06,-0.0012225188262797785
-6.800785865233925e-05,5.299925580926918e-06,-0.0012080769623245527
-7.159631400430298e-05,5.538567172147632e-06,-0.001193869230067422
-7.510787655204461e-05,5.770039011660573e-06,-0.0011798937587789266
-7.854308456205808e-05,5.994868856509513e-06,-0.0011661486964708952
-8.190253667517892e-05,6.213566807646555e-06,-0.0011526322089229284
-8.518688799193842e-05,6.4266257577806465e-06,-0.0011393424787349156
-8.839684631323623e-05,6.634521829673732e-06,-0.0011262777044071662
-9.153316853129735e-05,6.837714805032542e-06,-0.0011134360994494727
-9.459665716602494e-05,7.0366485441592325e-06,-0.0011008158915201847
-9.758815704201801e-05,7.2317513965080735e-06,-0.001088415321596156
-0.00010050855210166982,7.423436602316449e-06,-0.0010762326431742143
-0.00010335876234989234,7.612102685456028e-06,-0.0010642661215046294
-0.00010613974092616802,7.798133837661333e-06,-0.0010525140328568917
-0.00010885247129974429,7.981900294295474e-06,-0.0010409746638179588
-0.00011149796458392691,8.163758701796138e-06,-0.0010296463106229704
-0.00011407725696554375,8.344052476956093e-06,-0.0010185272785183687
-0.0001165914072457804,8.523112158193682e-06,-0.0010076158811571584
-0.00011904149448869126,8.701255748962491e-06,-0.0009969104400260565
-0.00012142861577381615,8.87878905342964e-06,-0.0009864092839040718
-0.00012375388404942792,9.056006004608971e-06,-0.0009761107483520834
-0.00012601842608305736,9.233188985043585e-06,-0.0009660131752328521
-0.00012822338050602047,9.410609140214855e-06,-0.000956114912260855
-0.00013036989594879714,9.588526684823865e-06,-0.0009464143125813034
-0.00013245912926417982,9.76719120204801e-06,-0.000936909734377625
-0.0001344922438352274,9.94684193595689e-06,-0.0009275995405066831
-0.00013647040796512514,1.012770807719293e-05,-0.0009184820981609441
-0.00013839479334615338,1.0310009042056522e-05,-0.0009095557785568161
-0.00014026657360504506,1.0493954745141662e-05,-0.0009008189566483234
-0.00014208692292208927,1.0679745865646178e-05,-0.000892270010865291
-0.00014385701472142948,1.0867574107464848e-05,-0.0008839073228751807
-0.00014557802043005396,1.1057622453243004e-05,-0.0008757292773677359
-0.00014725110830308768,1.1250065412451776e-05,-0.0008677342618615708
-0.00014887744231302134,1.1445069263669034e-05,-0.0008599206665318389
-0.0001504581811006247,1.1642792291137228e-05,-0.0008522868840581286
-0.00015199447698532566,1.1843385015760918e-05,-0.0008448313094917328
-0.00015348747503291752,1.2046990420620816e-05,-0.0008375523401414357
-0.00015493831217851757,1.2253744171157147e-05,-0.0008304483754769938
-0.00015634811640275495,1.2463774830104699e-05,-0.000823517817049471
-0.00015771800595923394,1.2677204067314649e-05,-0.0008167590684276195
-0.00015904908865136677,1.289414686455802e-05,-0.0008101705351495085
-0.00016034246115673758,1.3114711715427216e-05,-0.0008037506246886172
-0.00016159920839719282,1.3339000820436154e-05,-0.0007974977464336143
-0.00016282040295293902,1.3567110277420246e-05,-0.0007914103116810878
-0.00016400710451894155,1.3799130267355459e-05,-0.0007854867336404866
-0.00016516035940199617,1.4035145235663521e-05,-0.0007797254274505624
-0.00016628120005689027,1.4275234069143006e-05,-0.0007741248102066155
-0.0001673706446600921,1.4519470268585157e-05,-0.0007686833009978841
-0.00016842969671949622,1.4767922117189708e-05,-0.0007633993209544101
-0.00016945934471875336,1.5020652844868884e-05,-0.0007582712933027592
-0.00017046056179478907,1.527772078852842e-05,-0.0007532976434299864
-0.0001714343054471387,1.5539179548414674e-05,-0.0007484767989552496
-0.00017238151727777545,1.5805078140619096e-05,-0.0007438071898085107
-0.00017330312276015228,1.6075461145817744e-05,-0.0007392872483157739
-0.00017420003103620047,1.635036885433371e-05,-0.0007349154092903363
-0.00017507313474009087,1.6629837407607873e-05,-0.0007306901101295399
-0.00017592330984757374,1.6913898936154693e-05,-0.0007266097909165433
-0.00017675141554977645,1.7202581694077288e-05,-0.0007226728945266556
-0.00017755829415034825,1.749591019022475e-05,-0.0007188778667377703
-0.00017834477098489416,1.7793905316071384e-05,-0.0007152231563444893
-0.00017911165436166506,1.8096584470371533e-05,-0.000711707215275514
